id,name,code,zipcode,country_id/id,state_id/id
base.city_4505,Thawat Buri,4505,,base.th,base.state_th_054
base.city_4506,Phanom Phrai,4506,,base.th,base.state_th_054
base.city_4507,Phon Thong,4507,,base.th,base.state_th_054
base.city_4508,Pho Chai,4508,,base.th,base.state_th_054
base.city_4509,Nong Phok,4509,,base.th,base.state_th_054
base.city_4510,Selaphum,4510,,base.th,base.state_th_054
base.city_4511,Suwannaphum,4511,,base.th,base.state_th_054
base.city_4512,Mueang Suang,4512,,base.th,base.state_th_054
base.city_4513,Phon Sai,4513,,base.th,base.state_th_054
base.city_4514,At Samat,4514,,base.th,base.state_th_054
base.city_4515,Moei Wadi,4515,,base.th,base.state_th_054
base.city_4516,Si Somdet,4516,,base.th,base.state_th_054
base.city_4517,Changhan,4517,,base.th,base.state_th_054
base.city_4518,Chiang Khwan,4518,,base.th,base.state_th_054
base.city_4519,Nong Hi,4519,,base.th,base.state_th_054
base.city_4520,Thung Khao Luang,4520,,base.th,base.state_th_054
base.city_4601,Mueang Kalasin,4601,,base.th,base.state_th_014
base.city_4602,Na Mon,4602,,base.th,base.state_th_014
base.city_4603,Kamalasai,4603,,base.th,base.state_th_014
base.city_4604,Rong Kham,4604,,base.th,base.state_th_014
base.city_4605,Kuchinarai,4605,,base.th,base.state_th_014
base.city_4606,Khao Wong,4606,,base.th,base.state_th_014
base.city_4607,Yang Talat,4607,,base.th,base.state_th_014
base.city_4608,Huai Mek,4608,,base.th,base.state_th_014
base.city_4609,Sahatsakhan,4609,,base.th,base.state_th_014
base.city_4610,Kham Muang,4610,,base.th,base.state_th_014
base.city_4611,Tha Khantho,4611,,base.th,base.state_th_014
base.city_4612,Nong Kung Si,4612,,base.th,base.state_th_014
base.city_4613,Somdet,4613,,base.th,base.state_th_014
base.city_4614,Huai Phueng,4614,,base.th,base.state_th_014
base.city_4615,Sam Chai,4615,,base.th,base.state_th_014
base.city_4616,Na Khu,4616,,base.th,base.state_th_014
base.city_4617,Don Chan,4617,,base.th,base.state_th_014
base.city_4618,Khong Chai,4618,,base.th,base.state_th_014
base.city_4701,Mueang Sakon Nakhon,4701,,base.th,base.state_th_056
base.city_4702,Kusuman,4702,,base.th,base.state_th_056
base.city_4703,Kut Bak,4703,,base.th,base.state_th_056
base.city_4704,Phanna Nikhom,4704,,base.th,base.state_th_056
base.city_4705,Phang Khon,4705,,base.th,base.state_th_056
base.city_4706,Waritchaphum,4706,,base.th,base.state_th_056
base.city_4707,Nikhom Nam Un,4707,,base.th,base.state_th_056
base.city_4708,Wanon Niwat,4708,,base.th,base.state_th_056
base.city_4709,Kham Ta Kla,4709,,base.th,base.state_th_056
base.city_4710,Ban Muang,4710,,base.th,base.state_th_056
base.city_4711,Akat Amnuai,4711,,base.th,base.state_th_056
base.city_4712,Sawang Daen Din,4712,,base.th,base.state_th_056
base.city_4713,Song Dao,4713,,base.th,base.state_th_056
base.city_4714,Tao Ngoi,4714,,base.th,base.state_th_056
base.city_4715,Khok Si Suphan,4715,,base.th,base.state_th_056
base.city_4716,Charoen Sin,4716,,base.th,base.state_th_056
base.city_4717,Phon Na Kaeo,4717,,base.th,base.state_th_056
base.city_4718,Phu Phan,4718,,base.th,base.state_th_056
base.city_4801,Mueang Nakhon Phanom,4801,,base.th,base.state_th_028
base.city_4802,Pla Pak,4802,,base.th,base.state_th_028
base.city_4803,Tha Uthen,4803,,base.th,base.state_th_028
base.city_4804,Ban Phaeng,4804,,base.th,base.state_th_028
base.city_4805,That Phanom,4805,,base.th,base.state_th_028
base.city_4806,Renu NaKhon,4806,,base.th,base.state_th_028
base.city_4807,Na Kae,4807,,base.th,base.state_th_028
base.city_4808,Si Songkhram,4808,,base.th,base.state_th_028
base.city_4809,Na Wa,4809,,base.th,base.state_th_028
base.city_4810,Phon Sawan,4810,,base.th,base.state_th_028
base.city_4811,Na Thom,4811,,base.th,base.state_th_028
base.city_4812,Wang Yang,4812,,base.th,base.state_th_028
base.city_4901,Mueang Mukdahan,4901,,base.th,base.state_th_025
base.city_4902,Nikhom Kham Soi,4902,,base.th,base.state_th_025
base.city_4903,Don Tan,4903,,base.th,base.state_th_025
base.city_4904,Dong Luang,4904,,base.th,base.state_th_025
base.city_4905,Khamcha-I,4905,,base.th,base.state_th_025
base.city_4906,Wan Yai,4906,,base.th,base.state_th_025
base.city_4907,Nong Sung,4907,,base.th,base.state_th_025
base.city_5001,Mueang Chiang Mai,5001,,base.th,base.state_th_010
base.city_5002,Chom Thong,5002,,base.th,base.state_th_010
base.city_5003,Mae Chaem,5003,,base.th,base.state_th_010
base.city_5004,Chiang Dao,5004,,base.th,base.state_th_010
base.city_5005,Doi SaKet,5005,,base.th,base.state_th_010
base.city_5006,Mae Taeng,5006,,base.th,base.state_th_010
base.city_5007,Mae Rim,5007,,base.th,base.state_th_010
base.city_5008,Samoeng,5008,,base.th,base.state_th_010
base.city_5009,Fang,5009,,base.th,base.state_th_010
base.city_5010,Mae Ai,5010,,base.th,base.state_th_010
base.city_5011,Phrao,5011,,base.th,base.state_th_010
base.city_5012,San Pa Tong,5012,,base.th,base.state_th_010
base.city_5013,San Kamphaeng,5013,,base.th,base.state_th_010
base.city_5014,San Sai,5014,,base.th,base.state_th_010
base.city_5015,Hang Dong,5015,,base.th,base.state_th_010
base.city_5016,Hot,5016,,base.th,base.state_th_010
base.city_5017,Doi Tao,5017,,base.th,base.state_th_010
base.city_5018,Omkoi,5018,,base.th,base.state_th_010
base.city_5019,Saraphi,5019,,base.th,base.state_th_010
base.city_5020,Wiang Haeng,5020,,base.th,base.state_th_010
base.city_5021,Chai Prakan,5021,,base.th,base.state_th_010
base.city_5022,Mae Wang,5022,,base.th,base.state_th_010
base.city_5023,Mae On,5023,,base.th,base.state_th_010
base.city_5024,Doi Lo,5024,,base.th,base.state_th_010
base.city_5025,Galyani Vadhana,5025,,base.th,base.state_th_010
base.city_5101,Mueang Lamphun,5101,,base.th,base.state_th_020
base.city_5102,Mae Tha,5102,,base.th,base.state_th_020
base.city_5103,Ban Hong,5103,,base.th,base.state_th_020
base.city_5104,Li,5104,,base.th,base.state_th_020
base.city_5105,Thung Hua Chang,5105,,base.th,base.state_th_020
base.city_5106,Pa Sang,5106,,base.th,base.state_th_020
base.city_5107,Ban Thi,5107,,base.th,base.state_th_020
base.city_5108,Wiang Nong Long,5108,,base.th,base.state_th_020
base.city_5201,Mueang Lampang,5201,,base.th,base.state_th_019
base.city_5202,Mae Mo,5202,,base.th,base.state_th_019
base.city_5203,Ko Kha,5203,,base.th,base.state_th_019
base.city_5204,Soem Ngam,5204,,base.th,base.state_th_019
base.city_5205,Ngao,5205,,base.th,base.state_th_019
base.city_5206,Chae Hom,5206,,base.th,base.state_th_019
base.city_5207,Wang Nuea,5207,,base.th,base.state_th_019
base.city_5208,Thoen,5208,,base.th,base.state_th_019
base.city_5209,Mae Phrik,5209,,base.th,base.state_th_019
base.city_5210,Mae Tha,5210,,base.th,base.state_th_019
base.city_5211,Sop Prap,5211,,base.th,base.state_th_019
base.city_5212,Hang Chat,5212,,base.th,base.state_th_019
base.city_5213,Mueang Pan,5213,,base.th,base.state_th_019
base.city_5301,Mueang Uttaradit,5301,,base.th,base.state_th_075
base.city_5302,Tron,5302,,base.th,base.state_th_075
base.city_5303,Tha Pla,5303,,base.th,base.state_th_075
base.city_5304,Nam Pat,5304,,base.th,base.state_th_075
base.city_5305,Fak Tha,5305,,base.th,base.state_th_075
base.city_5306,Ban Khok,5306,,base.th,base.state_th_075
base.city_5307,Phichai,5307,,base.th,base.state_th_075
base.city_5308,Laplae,5308,,base.th,base.state_th_075
base.city_5309,Thong Saen Khan,5309,,base.th,base.state_th_075
base.city_5401,Mueang Phrae,5401,,base.th,base.state_th_047
base.city_5402,Rong Kwang,5402,,base.th,base.state_th_047
base.city_5403,Long,5403,,base.th,base.state_th_047
base.city_5404,Sung Men,5404,,base.th,base.state_th_047
base.city_5405,Den Chai,5405,,base.th,base.state_th_047
base.city_5406,Song,5406,,base.th,base.state_th_047
base.city_5407,Wang Chin,5407,,base.th,base.state_th_047
base.city_5408,Nong Muang Khai,5408,,base.th,base.state_th_047
base.city_5501,Mueang Nan,5501,,base.th,base.state_th_032
base.city_5502,Mae Charim,5502,,base.th,base.state_th_032
base.city_5503,Ban Luang,5503,,base.th,base.state_th_032
base.city_5504,Na Noi,5504,,base.th,base.state_th_032
base.city_5505,Pua,5505,,base.th,base.state_th_032
base.city_5506,Tha Wang Pha,5506,,base.th,base.state_th_032
base.city_5507,Wiang Sa,5507,,base.th,base.state_th_032
base.city_5508,Thung Chang,5508,,base.th,base.state_th_032
base.city_5509,Chiang Klang,5509,,base.th,base.state_th_032
base.city_5510,Na Muen,5510,,base.th,base.state_th_032
base.city_5511,Santi Suk,5511,,base.th,base.state_th_032
base.city_5512,Bo Kluea,5512,,base.th,base.state_th_032
base.city_5513,Song Khwae,5513,,base.th,base.state_th_032
base.city_5514,Phu Phiang,5514,,base.th,base.state_th_032
base.city_5515,Chaloem Phra Kiat,5515,,base.th,base.state_th_032
base.city_5601,Mueang Phayao,5601,,base.th,base.state_th_041
base.city_5602,Chun,5602,,base.th,base.state_th_041
base.city_5603,Chiang Kham,5603,,base.th,base.state_th_041
base.city_5604,Chiang Muan,5604,,base.th,base.state_th_041
base.city_5605,Dok Khamtai,5605,,base.th,base.state_th_041
base.city_5606,Pong,5606,,base.th,base.state_th_041
base.city_5607,Mae Chai,5607,,base.th,base.state_th_041
base.city_5608,Phu Sang,5608,,base.th,base.state_th_041
base.city_5609,Phu Kamyao,5609,,base.th,base.state_th_041
base.city_5701,Mueang Chiang Rai,5701,,base.th,base.state_th_011
base.city_5702,Wiang Chai,5702,,base.th,base.state_th_011
base.city_5703,Chiang Khong,5703,,base.th,base.state_th_011
base.city_5704,Thoeng,5704,,base.th,base.state_th_011
base.city_5705,Phan,5705,,base.th,base.state_th_011
base.city_5706,Pa Daet,5706,,base.th,base.state_th_011
base.city_5707,Mae Chan,5707,,base.th,base.state_th_011
base.city_5708,Chiang Saen,5708,,base.th,base.state_th_011
base.city_5709,Mae Sai,5709,,base.th,base.state_th_011
base.city_5710,Mae Suai,5710,,base.th,base.state_th_011
base.city_5711,Wiang Pa Pao,5711,,base.th,base.state_th_011
base.city_5712,Phaya Mengrai,5712,,base.th,base.state_th_011
base.city_5713,Wiang Kaen,5713,,base.th,base.state_th_011
base.city_5714,Khun Tan,5714,,base.th,base.state_th_011
base.city_5715,Mae Fa Luang,5715,,base.th,base.state_th_011
base.city_5716,Mae Lao,5716,,base.th,base.state_th_011
base.city_5717,Wiang Chiang Rung,5717,,base.th,base.state_th_011
base.city_5718,Doi Luang,5718,,base.th,base.state_th_011
base.city_5801,Mueang Mae Hong Son,5801,,base.th,base.state_th_023
base.city_5802,Khun Yuam,5802,,base.th,base.state_th_023
base.city_5803,Pai,5803,,base.th,base.state_th_023
base.city_5804,Mae Sariang,5804,,base.th,base.state_th_023
base.city_5805,Mae La Noi,5805,,base.th,base.state_th_023
base.city_5806,Sop Moei,5806,,base.th,base.state_th_023
base.city_5807,Pang Mapha,5807,,base.th,base.state_th_023
base.city_6001,Mueang Nakhon Sawan,6001,,base.th,base.state_th_030
base.city_6002,Krok Phra,6002,,base.th,base.state_th_030
base.city_6003,Chum Saeng,6003,,base.th,base.state_th_030
base.city_6004,Nong Bua,6004,,base.th,base.state_th_030
base.city_6005,Banphot Phisai,6005,,base.th,base.state_th_030
base.city_6006,Kao Liao,6006,,base.th,base.state_th_030
base.city_6007,Takhli,6007,,base.th,base.state_th_030
base.city_6008,Tha Tako,6008,,base.th,base.state_th_030
base.city_6009,Phaisali,6009,,base.th,base.state_th_030
base.city_6010,Phayuha Khiri,6010,,base.th,base.state_th_030
base.city_6011,Lat Yao,6011,,base.th,base.state_th_030
base.city_6012,Tak Fa,6012,,base.th,base.state_th_030
base.city_6013,Mae Wong,6013,,base.th,base.state_th_030
base.city_6014,Mae Poen,6014,,base.th,base.state_th_030
base.city_6015,Chum Ta Bong,6015,,base.th,base.state_th_030
base.city_6101,Mueang Uthai Thani,6101,,base.th,base.state_th_074
base.city_6102,Thap Than,6102,,base.th,base.state_th_074
base.city_6103,Sawang Arom,6103,,base.th,base.state_th_074
base.city_6104,Nong Chang,6104,,base.th,base.state_th_074
base.city_6105,Nong Khayang,6105,,base.th,base.state_th_074
base.city_6106,Ban Rai,6106,,base.th,base.state_th_074
base.city_6107,Lan Sak,6107,,base.th,base.state_th_074
base.city_6108,Huai Khot,6108,,base.th,base.state_th_074
base.city_6201,Mueang Kamphaeng Phet,6201,,base.th,base.state_th_015
base.city_6202,Sai Ngam,6202,,base.th,base.state_th_015
base.city_6203,Khlong Lan,6203,,base.th,base.state_th_015
base.city_6204,Khanu Woralaksaburi,6204,,base.th,base.state_th_015
base.city_6205,Khlong Khlung,6205,,base.th,base.state_th_015
base.city_6206,Phran Kratai,6206,,base.th,base.state_th_015
base.city_6207,Lan Krabue,6207,,base.th,base.state_th_015
base.city_6208,Sai Thong Watthana,6208,,base.th,base.state_th_015
base.city_6209,Pang SiLa Thong,6209,,base.th,base.state_th_015
base.city_6210,Bueng Samakkhi,6210,,base.th,base.state_th_015
base.city_6211,Kosamphi Nakhon,6211,,base.th,base.state_th_015
base.city_6301,Mueang Tak,6301,,base.th,base.state_th_069
base.city_6302,Ban Tak,6302,,base.th,base.state_th_069
base.city_6303,Sam Ngao,6303,,base.th,base.state_th_069
base.city_6304,Mae Ramat,6304,,base.th,base.state_th_069
base.city_6305,Tha Song Yang,6305,,base.th,base.state_th_069
base.city_6306,Mae Sot,6306,,base.th,base.state_th_069
base.city_6307,Phop Phra,6307,,base.th,base.state_th_069
base.city_6308,Umphang,6308,,base.th,base.state_th_069
base.city_6309,Wang Chao,6309,,base.th,base.state_th_069
base.city_6401,Mueang Sukhothai,6401,,base.th,base.state_th_065
base.city_6402,Ban Dan Lan Hoi,6402,,base.th,base.state_th_065
base.city_6403,Khiri Mat,6403,,base.th,base.state_th_065
base.city_6404,Kong Krailat,6404,,base.th,base.state_th_065
base.city_6405,Si Satchanalai,6405,,base.th,base.state_th_065
base.city_6406,Si Samrong,6406,,base.th,base.state_th_065
base.city_6407,Sawankhalok,6407,,base.th,base.state_th_065
base.city_6408,Si Nakhon,6408,,base.th,base.state_th_065
base.city_6409,Thung Saliam,6409,,base.th,base.state_th_065
base.city_6501,Mueang Phitsanulok,6501,,base.th,base.state_th_045
base.city_6502,Nakhon Thai,6502,,base.th,base.state_th_045
base.city_6503,Chat Trakan,6503,,base.th,base.state_th_045
base.city_6504,Bang Rakam,6504,,base.th,base.state_th_045
base.city_6505,Bang Krathum,6505,,base.th,base.state_th_045
base.city_6506,Phrom Phiram,6506,,base.th,base.state_th_045
base.city_6507,Wat Bot,6507,,base.th,base.state_th_045
base.city_6508,Wang Thong,6508,,base.th,base.state_th_045
base.city_6509,Noen Maprang,6509,,base.th,base.state_th_045
base.city_6601,Mueang Phichit,6601,,base.th,base.state_th_044
base.city_6602,Wang Sai Phun,6602,,base.th,base.state_th_044
base.city_6603,Pho Prathap Chang,6603,,base.th,base.state_th_044
base.city_6604,Taphan Hin,6604,,base.th,base.state_th_044
base.city_6605,Bang Mun Nak,6605,,base.th,base.state_th_044
base.city_6606,Pho Thale,6606,,base.th,base.state_th_044
base.city_6607,Sam Ngam,6607,,base.th,base.state_th_044
base.city_6608,Thap Khlo,6608,,base.th,base.state_th_044
base.city_6609,Sak Lek,6609,,base.th,base.state_th_044
base.city_6610,Bueng Na Rang,6610,,base.th,base.state_th_044
base.city_6611,Dong Charoen,6611,,base.th,base.state_th_044
base.city_6612,Vajira Barami,6612,,base.th,base.state_th_044
base.city_6701,Mueang Phetchabun,6701,,base.th,base.state_th_042
base.city_6702,Chon Daen,6702,,base.th,base.state_th_042
base.city_6703,Lom Sak,6703,,base.th,base.state_th_042
base.city_6704,Lom Kao,6704,,base.th,base.state_th_042
base.city_6705,Wichian Buri,6705,,base.th,base.state_th_042
base.city_6706,Si Thep,6706,,base.th,base.state_th_042
base.city_6707,Nong Phai,6707,,base.th,base.state_th_042
base.city_6708,Bueng Sam Phan,6708,,base.th,base.state_th_042
base.city_6709,Nam Nao,6709,,base.th,base.state_th_042
base.city_6710,Wang Pong,6710,,base.th,base.state_th_042
base.city_6711,Khao Kho,6711,,base.th,base.state_th_042
base.city_7001,Mueang Ratchaburi,7001,,base.th,base.state_th_052
base.city_7002,Chom Bueng,7002,,base.th,base.state_th_052
base.city_7003,Suan Phueng,7003,,base.th,base.state_th_052
base.city_7004,Damnoen Saduak,7004,,base.th,base.state_th_052
base.city_7005,Ban Pong,7005,,base.th,base.state_th_052
base.city_7006,Bang Phae,7006,,base.th,base.state_th_052
base.city_7007,Photharam,7007,,base.th,base.state_th_052
base.city_7008,Pak Tho,7008,,base.th,base.state_th_052
base.city_7009,Wat Phleng,7009,,base.th,base.state_th_052
base.city_7010,Ban Kha,7010,,base.th,base.state_th_052
base.city_7101,Mueang Kanchanaburi,7101,,base.th,base.state_th_016
base.city_7102,Sai Yok,7102,,base.th,base.state_th_016
base.city_7103,Bo Phloi,7103,,base.th,base.state_th_016
base.city_7104,Si Sawat,7104,,base.th,base.state_th_016
base.city_7105,Tha Maka,7105,,base.th,base.state_th_016
base.city_7106,Tha Muang,7106,,base.th,base.state_th_016
base.city_7107,Thong Pha Phum,7107,,base.th,base.state_th_016
base.city_7108,Sangkhla Buri,7108,,base.th,base.state_th_016
base.city_7109,Phanom Thuan,7109,,base.th,base.state_th_016
base.city_7110,Lao Khwan,7110,,base.th,base.state_th_016
base.city_7111,Dan Makham Tia,7111,,base.th,base.state_th_016
base.city_7112,Nong Prue,7112,,base.th,base.state_th_016
base.city_7113,Huai Krachao,7113,,base.th,base.state_th_016
base.city_7201,Mueang Suphan Buri,7201,,base.th,base.state_th_066
base.city_7202,Doem Bang Nang Buat,7202,,base.th,base.state_th_066
base.city_7203,Dan Chang,7203,,base.th,base.state_th_066
base.city_7204,Bang Pla Ma,7204,,base.th,base.state_th_066
base.city_7205,Si Prachan,7205,,base.th,base.state_th_066
base.city_7206,Don Chedi,7206,,base.th,base.state_th_066
base.city_7207,Song Phi Nong,7207,,base.th,base.state_th_066
base.city_7208,Sam Chuk,7208,,base.th,base.state_th_066
base.city_7209,U Thong,7209,,base.th,base.state_th_066
base.city_7210,Nong Ya Sai,7210,,base.th,base.state_th_066
base.city_7301,Mueang Nakhon Pathom,7301,,base.th,base.state_th_027
base.city_7302,Kamphaeng Saen,7302,,base.th,base.state_th_027
base.city_7303,Nakhon Chai Si,7303,,base.th,base.state_th_027
base.city_7304,Don Tum,7304,,base.th,base.state_th_027
base.city_7305,Bang Len,7305,,base.th,base.state_th_027
base.city_7306,Sam Phran,7306,,base.th,base.state_th_027
base.city_7307,Phutthamonthon,7307,,base.th,base.state_th_027
base.city_7401,Mueang Samut Sakhon,7401,,base.th,base.state_th_058
base.city_7402,Krathum Baen,7402,,base.th,base.state_th_058
base.city_7403,Ban Phaeo,7403,,base.th,base.state_th_058
base.city_7501,Mueang Samut Songkhram,7501,,base.th,base.state_th_059
base.city_7502,Bang Khonthi,7502,,base.th,base.state_th_059
base.city_7503,Amphawa,7503,,base.th,base.state_th_059
base.city_7601,Mueang Phetchaburi,7601,,base.th,base.state_th_043
base.city_7602,Khao Yoi,7602,,base.th,base.state_th_043
base.city_7603,Nong Ya Plong,7603,,base.th,base.state_th_043
base.city_7604,Cha-am,7604,,base.th,base.state_th_043
base.city_7605,Tha Yang,7605,,base.th,base.state_th_043
base.city_7606,Ban Lat,7606,,base.th,base.state_th_043
base.city_7607,Ban Laem,7607,,base.th,base.state_th_043
base.city_7608,Kaeng Krachan,7608,,base.th,base.state_th_043
base.city_7701,Mueang Prachuap Khiri Khan,7701,,base.th,base.state_th_050
base.city_7702,Kui Buri,7702,,base.th,base.state_th_050
base.city_7703,Thap Sakae,7703,,base.th,base.state_th_050
base.city_7704,Bang Saphan,7704,,base.th,base.state_th_050
base.city_7705,Bang Saphan Noi,7705,,base.th,base.state_th_050
base.city_7706,Pran Buri,7706,,base.th,base.state_th_050
base.city_7707,Hua Hin,7707,,base.th,base.state_th_050
base.city_7708,Sam Roi Yot,7708,,base.th,base.state_th_050
base.city_8001,Mueang Nakhon Si Thammarat,8001,,base.th,base.state_th_031
base.city_8002,Phrom Khiri,8002,,base.th,base.state_th_031
base.city_8003,Lan SaKa,8003,,base.th,base.state_th_031
base.city_8004,Chawang,8004,,base.th,base.state_th_031
base.city_8005,Phipun,8005,,base.th,base.state_th_031
base.city_8006,Chian Yai,8006,,base.th,base.state_th_031
base.city_8007,Cha-uat,8007,,base.th,base.state_th_031
base.city_8008,Tha Sala,8008,,base.th,base.state_th_031
base.city_8009,Thung Song,8009,,base.th,base.state_th_031
base.city_8010,Na Bon,8010,,base.th,base.state_th_031
base.city_8011,Thung Yai,8011,,base.th,base.state_th_031
base.city_8012,Pak Phanang,8012,,base.th,base.state_th_031
base.city_8013,Ron Phibun,8013,,base.th,base.state_th_031
base.city_8014,Sichon,8014,,base.th,base.state_th_031
base.city_8015,Khanom,8015,,base.th,base.state_th_031
base.city_8016,Hua Sai,8016,,base.th,base.state_th_031
base.city_8017,Bang Khan,8017,,base.th,base.state_th_031
base.city_8018,Tham Phannara,8018,,base.th,base.state_th_031
base.city_8019,Chulabhorn,8019,,base.th,base.state_th_031
base.city_8020,Phra Phrom,8020,,base.th,base.state_th_031
base.city_8021,Nopphitam,8021,,base.th,base.state_th_031
base.city_8022,Chang Klang,8022,,base.th,base.state_th_031
base.city_8023,Chaloem Phra Kiat,8023,,base.th,base.state_th_031
base.city_8101,Mueang Krabi,8101,,base.th,base.state_th_018
base.city_8102,Khao Phanom,8102,,base.th,base.state_th_018
base.city_8103,Ko Lanta,8103,,base.th,base.state_th_018
base.city_8104,Khlong Thom,8104,,base.th,base.state_th_018
base.city_8105,Ao Luek,8105,,base.th,base.state_th_018
base.city_8106,Plai Phraya,8106,,base.th,base.state_th_018
base.city_8107,Lam Thap,8107,,base.th,base.state_th_018
base.city_8108,Nuea Khlong,8108,,base.th,base.state_th_018
base.city_8201,Mueang Phang-nga,8201,,base.th,base.state_th_039
base.city_8202,Ko Yao,8202,,base.th,base.state_th_039
base.city_8203,Kapong,8203,,base.th,base.state_th_039
base.city_8204,Takua Thung,8204,,base.th,base.state_th_039
base.city_8205,Takua Pa,8205,,base.th,base.state_th_039
base.city_8206,Khura Buri,8206,,base.th,base.state_th_039
base.city_8207,Thap Put,8207,,base.th,base.state_th_039
base.city_8208,Thai Mueang,8208,,base.th,base.state_th_039
base.city_8301,Mueang Phuket,8301,,base.th,base.state_th_048
base.city_8302,Kathu,8302,,base.th,base.state_th_048
base.city_8303,Thalang,8303,,base.th,base.state_th_048
base.city_8401,Mueang Surat Thani,8401,,base.th,base.state_th_067
base.city_8402,Kanchanadit,8402,,base.th,base.state_th_067
base.city_8403,Don Sak,8403,,base.th,base.state_th_067
base.city_8404,Ko Samui,8404,,base.th,base.state_th_067
base.city_8405,Ko Pha-ngan,8405,,base.th,base.state_th_067
base.city_8406,Chaiya,8406,,base.th,base.state_th_067
base.city_8407,Tha Chana,8407,,base.th,base.state_th_067
base.city_8408,Khiri Rat Nikhom,8408,,base.th,base.state_th_067
base.city_8409,Ban Ta Khun,8409,,base.th,base.state_th_067
base.city_8410,Phanom,8410,,base.th,base.state_th_067
base.city_8411,Tha Chang,8411,,base.th,base.state_th_067
base.city_8412,Ban Na San,8412,,base.th,base.state_th_067
base.city_8413,Ban Na Doem,8413,,base.th,base.state_th_067
base.city_8414,Khian Sa,8414,,base.th,base.state_th_067
base.city_8415,Wiang Sa,8415,,base.th,base.state_th_067
base.city_8416,Phrasaeng,8416,,base.th,base.state_th_067
base.city_8417,Phunphin,8417,,base.th,base.state_th_067
base.city_8418,Chai Buri,8418,,base.th,base.state_th_067
base.city_8419,Vibhavadi,8419,,base.th,base.state_th_067
base.city_8501,Mueang Ranong,8501,,base.th,base.state_th_051
base.city_8502,La-un,8502,,base.th,base.state_th_051
base.city_8503,Kapoe,8503,,base.th,base.state_th_051
base.city_8504,Kra Buri,8504,,base.th,base.state_th_051
base.city_8505,Suk Samran,8505,,base.th,base.state_th_051
base.city_8601,Mueang Chumphon,8601,,base.th,base.state_th_013
base.city_8602,Tha Sae,8602,,base.th,base.state_th_013
base.city_8603,Pathio,8603,,base.th,base.state_th_013
base.city_8604,Lang Suan,8604,,base.th,base.state_th_013
base.city_8605,Lamae,8605,,base.th,base.state_th_013
base.city_8606,Phato,8606,,base.th,base.state_th_013
base.city_8607,Sawi,8607,,base.th,base.state_th_013
base.city_8608,Thung Tako,8608,,base.th,base.state_th_013
base.city_9001,Mueang Songkhla,9001,,base.th,base.state_th_064
base.city_9002,Sathing Phra,9002,,base.th,base.state_th_064
base.city_9003,Chana,9003,,base.th,base.state_th_064
base.city_9004,Na Thawi,9004,,base.th,base.state_th_064
base.city_9005,Thepha,9005,,base.th,base.state_th_064
base.city_9006,Saba Yoi,9006,,base.th,base.state_th_064
base.city_9007,Ranot,9007,,base.th,base.state_th_064
base.city_9008,Krasae Sin,9008,,base.th,base.state_th_064
base.city_9009,Rattaphum,9009,,base.th,base.state_th_064
base.city_9010,Sadao,9010,,base.th,base.state_th_064
base.city_9011,Hat Yai,9011,,base.th,base.state_th_064
base.city_9012,Na Mom,9012,,base.th,base.state_th_064
base.city_9013,Khuan Niang,9013,,base.th,base.state_th_064
base.city_9014,Bang Klam,9014,,base.th,base.state_th_064
base.city_9015,Singhanakhon,9015,,base.th,base.state_th_064
base.city_9016,Khlong Hoi Khong,9016,,base.th,base.state_th_064
base.city_9101,Mueang Satun,9101,,base.th,base.state_th_061
base.city_9102,Khuan Don,9102,,base.th,base.state_th_061
base.city_9103,Khuan Kalong,9103,,base.th,base.state_th_061
base.city_9104,Tha Phae,9104,,base.th,base.state_th_061
base.city_9105,La-ngu,9105,,base.th,base.state_th_061
base.city_9106,Thung Wa,9106,,base.th,base.state_th_061
base.city_9107,Manang,9107,,base.th,base.state_th_061
base.city_9201,Mueang Trang,9201,,base.th,base.state_th_070
base.city_9202,Kantang,9202,,base.th,base.state_th_070
base.city_9203,Yan Ta Khao,9203,,base.th,base.state_th_070
base.city_9204,Palian,9204,,base.th,base.state_th_070
base.city_9205,Sikao,9205,,base.th,base.state_th_070
base.city_9206,Huai Yot,9206,,base.th,base.state_th_070
base.city_9207,Wang Wiset,9207,,base.th,base.state_th_070
base.city_9208,Na Yong,9208,,base.th,base.state_th_070
base.city_9209,Ratsada,9209,,base.th,base.state_th_070
base.city_9210,Hat Samran,9210,,base.th,base.state_th_070
base.city_9301,Mueang Phatthalung,9301,,base.th,base.state_th_040
base.city_9302,Kong Ra,9302,,base.th,base.state_th_040
base.city_9303,Khao Chaison,9303,,base.th,base.state_th_040
base.city_9304,Tamot,9304,,base.th,base.state_th_040
base.city_9305,Khuan Khanun,9305,,base.th,base.state_th_040
base.city_9306,Pak Phayun,9306,,base.th,base.state_th_040
base.city_9307,Si Banphot,9307,,base.th,base.state_th_040
base.city_9308,Pa Bon,9308,,base.th,base.state_th_040
base.city_9309,Bang Kaeo,9309,,base.th,base.state_th_040
base.city_9310,Pa Phayom,9310,,base.th,base.state_th_040
base.city_9311,Srinagarindra,9311,,base.th,base.state_th_040
base.city_9401,Mueang Pattani,9401,,base.th,base.state_th_038
base.city_9402,Khok Pho,9402,,base.th,base.state_th_038
base.city_9403,Nong Chik,9403,,base.th,base.state_th_038
base.city_9404,Panare,9404,,base.th,base.state_th_038
base.city_9405,Mayo,9405,,base.th,base.state_th_038
base.city_9406,Thung Yang Daeng,9406,,base.th,base.state_th_038
