id,name,province_id/id
nstda_ccsc_m_eamphur_1,อ.เชียงดาว,res_country_state_65
nstda_ccsc_m_eamphur_2,อ.เมืองเชียงใหม่,res_country_state_65
nstda_ccsc_m_eamphur_3,อ.เวียงแหง,res_country_state_65
nstda_ccsc_m_eamphur_4,อ.แม่แจ่ม,res_country_state_65
nstda_ccsc_m_eamphur_5,อ.แม่แตง,res_country_state_65
nstda_ccsc_m_eamphur_6,อ.แม่ริม,res_country_state_65
nstda_ccsc_m_eamphur_7,อ.แม่วาง,res_country_state_65
nstda_ccsc_m_eamphur_8,อ.แม่ออน,res_country_state_65
nstda_ccsc_m_eamphur_9,อ.แม่อาย,res_country_state_65
nstda_ccsc_m_eamphur_10,อ.ไชยปราการ,res_country_state_65
nstda_ccsc_m_eamphur_11,อ.กัลยาณิวัฒนา,res_country_state_65
nstda_ccsc_m_eamphur_12,อ.จอมทอง,res_country_state_65
nstda_ccsc_m_eamphur_13,อ.ดอยเต่า,res_country_state_65
nstda_ccsc_m_eamphur_14,อ.ดอยสะเก็ด,res_country_state_65
nstda_ccsc_m_eamphur_15,อ.ดอยหล่อ,res_country_state_65
nstda_ccsc_m_eamphur_16,อ.ฝาง,res_country_state_65
nstda_ccsc_m_eamphur_17,อ.พร้าว,res_country_state_65
nstda_ccsc_m_eamphur_18,อ.สะเมิง,res_country_state_65
nstda_ccsc_m_eamphur_19,อ.สันกำแพง,res_country_state_65
nstda_ccsc_m_eamphur_20,อ.สันทราย,res_country_state_65
nstda_ccsc_m_eamphur_21,อ.สันป่าตอง,res_country_state_65
nstda_ccsc_m_eamphur_22,อ.สารภี,res_country_state_65
nstda_ccsc_m_eamphur_23,อ.หางดง,res_country_state_65
nstda_ccsc_m_eamphur_24,อ.อมก๋อย,res_country_state_65
nstda_ccsc_m_eamphur_25,อ.ฮอด,res_country_state_65
nstda_ccsc_m_eamphur_26,อ.เชียงแสน,res_country_state_64
nstda_ccsc_m_eamphur_27,อ.เชียงของ,res_country_state_64
nstda_ccsc_m_eamphur_28,อ.เทิง,res_country_state_64
nstda_ccsc_m_eamphur_29,อ.เมืองเชียงราย,res_country_state_64
nstda_ccsc_m_eamphur_30,อ.เวียงเชียงรุ้ง,res_country_state_64
nstda_ccsc_m_eamphur_31,อ.เวียงแก่น,res_country_state_64
nstda_ccsc_m_eamphur_32,อ.เวียงชัย,res_country_state_64
nstda_ccsc_m_eamphur_33,อ.เวียงป่าเป้า,res_country_state_64
nstda_ccsc_m_eamphur_34,อ.แม่จัน,res_country_state_64
nstda_ccsc_m_eamphur_35,อ.แม่ฟ้าหลวง,res_country_state_64
nstda_ccsc_m_eamphur_36,อ.แม่ลาว,res_country_state_64
nstda_ccsc_m_eamphur_37,อ.แม่สรวย,res_country_state_64
nstda_ccsc_m_eamphur_38,อ.แม่สาย,res_country_state_64
nstda_ccsc_m_eamphur_39,อ.ขุนตาล,res_country_state_64
nstda_ccsc_m_eamphur_40,อ.ดอยหลวง,res_country_state_64
nstda_ccsc_m_eamphur_41,อ.ป่าแดด,res_country_state_64
nstda_ccsc_m_eamphur_42,อ.พญาเม็งราย,res_country_state_64
nstda_ccsc_m_eamphur_43,อ.พาน,res_country_state_64
nstda_ccsc_m_eamphur_44,อ.เขาย้อย,res_country_state_90
nstda_ccsc_m_eamphur_45,อ.เมืองเพชรบุรี,res_country_state_90
nstda_ccsc_m_eamphur_46,อ.แก่งกระจาน,res_country_state_90
nstda_ccsc_m_eamphur_47,อ.ชะอำ,res_country_state_90
nstda_ccsc_m_eamphur_48,อ.ท่ายาง,res_country_state_90
nstda_ccsc_m_eamphur_49,อ.บ้านแหลม,res_country_state_90
nstda_ccsc_m_eamphur_50,อ.บ้านลาด,res_country_state_90
nstda_ccsc_m_eamphur_51,อ.หนองหญ้าปล้อง,res_country_state_90
nstda_ccsc_m_eamphur_52,อ.เขาค้อ,res_country_state_91
nstda_ccsc_m_eamphur_53,อ.เมืองเพชรบูรณ์,res_country_state_91
nstda_ccsc_m_eamphur_54,อ.ชนแดน,res_country_state_91
nstda_ccsc_m_eamphur_55,อ.น้ำหนาว,res_country_state_91
nstda_ccsc_m_eamphur_56,อ.บึงสามพัน,res_country_state_91
nstda_ccsc_m_eamphur_57,อ.วังโป่ง,res_country_state_91
nstda_ccsc_m_eamphur_58,อ.วิเชียรบุรี,res_country_state_91
nstda_ccsc_m_eamphur_59,อ.ศรีเทพ,res_country_state_91
nstda_ccsc_m_eamphur_60,อ.หนองไผ่,res_country_state_91
nstda_ccsc_m_eamphur_61,อ.หล่มเก่า,res_country_state_91
nstda_ccsc_m_eamphur_62,อ.หล่มสัก,res_country_state_91
nstda_ccsc_m_eamphur_63,อ.เชียงคาน,res_country_state_106
nstda_ccsc_m_eamphur_64,อ.เมืองเลย,res_country_state_106
nstda_ccsc_m_eamphur_65,อ.เอราวัณ,res_country_state_106
nstda_ccsc_m_eamphur_66,อ.ด่านซ้าย,res_country_state_106
nstda_ccsc_m_eamphur_67,อ.ท่าลี่,res_country_state_106
nstda_ccsc_m_eamphur_68,อ.นาแห้ว,res_country_state_106
nstda_ccsc_m_eamphur_69,อ.นาด้วง,res_country_state_106
nstda_ccsc_m_eamphur_70,อ.ปากชม,res_country_state_106
nstda_ccsc_m_eamphur_71,อ.ผาขาว,res_country_state_106
nstda_ccsc_m_eamphur_72,อ.ภูเรือ,res_country_state_106
nstda_ccsc_m_eamphur_73,อ.ภูกระดึง,res_country_state_106
nstda_ccsc_m_eamphur_74,อ.ภูหลวง,res_country_state_106
nstda_ccsc_m_eamphur_75,อ.วังสะพุง,res_country_state_106
nstda_ccsc_m_eamphur_76,อ.หนองหิน,res_country_state_106
nstda_ccsc_m_eamphur_77,อ.เด่นชัย,res_country_state_92
nstda_ccsc_m_eamphur_78,อ.เมืองแพร่,res_country_state_92
nstda_ccsc_m_eamphur_79,อ.ร้องกวาง,res_country_state_92
nstda_ccsc_m_eamphur_80,อ.ลอง,res_country_state_92
nstda_ccsc_m_eamphur_81,อ.วังชิ้น,res_country_state_92
nstda_ccsc_m_eamphur_82,อ.สอง,res_country_state_92
nstda_ccsc_m_eamphur_83,อ.สูงเม่น,res_country_state_92
nstda_ccsc_m_eamphur_84,อ.หนองม่วงไข่,res_country_state_92
nstda_ccsc_m_eamphur_85,อ.เมืองแม่ฮ่องสอน,res_country_state_96
nstda_ccsc_m_eamphur_86,อ.แม่ลาน้อย,res_country_state_96
nstda_ccsc_m_eamphur_87,อ.แม่สะเรียง,res_country_state_96
nstda_ccsc_m_eamphur_88,อ.ขุนยวม,res_country_state_96
nstda_ccsc_m_eamphur_89,อ.ปางมะผ้า,res_country_state_96
nstda_ccsc_m_eamphur_90,อ.ปาย,res_country_state_96
nstda_ccsc_m_eamphur_91,อ.สบเมย,res_country_state_96
nstda_ccsc_m_eamphur_92,อ.เกาะลันตา,res_country_state_53
nstda_ccsc_m_eamphur_93,อ.เขาพนม,res_country_state_53
nstda_ccsc_m_eamphur_94,อ.เมืองกระบี่,res_country_state_53
nstda_ccsc_m_eamphur_95,อ.เหนือคลอง,res_country_state_53
nstda_ccsc_m_eamphur_96,อ.คลองท่อม,res_country_state_53
nstda_ccsc_m_eamphur_97,อ.ปลายพระยา,res_country_state_53
nstda_ccsc_m_eamphur_98,อ.ลำทับ,res_country_state_53
nstda_ccsc_m_eamphur_99,อ.อ่าวลึก,res_country_state_53
nstda_ccsc_m_eamphur_100,เขตคลองเตย,res_country_state_52
nstda_ccsc_m_eamphur_101,เขตคลองสาน,res_country_state_52
nstda_ccsc_m_eamphur_102,เขตคลองสามวา,res_country_state_52
nstda_ccsc_m_eamphur_103,เขตคันนายาว,res_country_state_52
nstda_ccsc_m_eamphur_104,เขตจตุจักร,res_country_state_52
nstda_ccsc_m_eamphur_105,เขตจอมทอง,res_country_state_52
nstda_ccsc_m_eamphur_106,เขตดอนเมือง,res_country_state_52
nstda_ccsc_m_eamphur_107,เขตดินแดง,res_country_state_52
nstda_ccsc_m_eamphur_108,เขตดุสิต,res_country_state_52
nstda_ccsc_m_eamphur_109,เขตตลิ่งชัน,res_country_state_52
nstda_ccsc_m_eamphur_110,เขตทวีวัฒนา,res_country_state_52
nstda_ccsc_m_eamphur_111,เขตทุ่งครุ,res_country_state_52
nstda_ccsc_m_eamphur_112,เขตธนบุรี,res_country_state_52
nstda_ccsc_m_eamphur_113,เขตบางเขน,res_country_state_52
nstda_ccsc_m_eamphur_114,เขตบางแค,res_country_state_52
nstda_ccsc_m_eamphur_115,เขตบางกอกใหญ่,res_country_state_52
nstda_ccsc_m_eamphur_116,เขตบางกอกน้อย,res_country_state_52
nstda_ccsc_m_eamphur_117,เขตบางกะปิ,res_country_state_52
nstda_ccsc_m_eamphur_118,เขตบางขุนเทียน,res_country_state_52
nstda_ccsc_m_eamphur_119,เขตบางคอแหลม,res_country_state_52
nstda_ccsc_m_eamphur_120,เขตบางซื่อ,res_country_state_52
nstda_ccsc_m_eamphur_121,เขตบางนา,res_country_state_52
nstda_ccsc_m_eamphur_122,เขตบางบอน,res_country_state_52
nstda_ccsc_m_eamphur_123,เขตบางพลัด,res_country_state_52
nstda_ccsc_m_eamphur_124,เขตบางรัก,res_country_state_52
nstda_ccsc_m_eamphur_125,เขตบึงกุ่ม,res_country_state_52
nstda_ccsc_m_eamphur_126,เขตปทุมวัน,res_country_state_52
nstda_ccsc_m_eamphur_127,เขตประเวศ,res_country_state_52
nstda_ccsc_m_eamphur_128,เขตป้อมปราบศัตรูพ่าย,res_country_state_52
nstda_ccsc_m_eamphur_129,เขตพญาไท,res_country_state_52
nstda_ccsc_m_eamphur_130,เขตพระโขนง,res_country_state_52
nstda_ccsc_m_eamphur_131,เขตพระนคร,res_country_state_52
nstda_ccsc_m_eamphur_132,เขตภาษีเจริญ,res_country_state_52
nstda_ccsc_m_eamphur_133,เขตมีนบุรี,res_country_state_52
nstda_ccsc_m_eamphur_134,เขตยานนาวา,res_country_state_52
nstda_ccsc_m_eamphur_135,เขตราชเทวี,res_country_state_52
nstda_ccsc_m_eamphur_136,เขตราษฎร์บูรณะ,res_country_state_52
nstda_ccsc_m_eamphur_137,เขตลาดกระบัง,res_country_state_52
nstda_ccsc_m_eamphur_138,เขตลาดพร้าว,res_country_state_52
nstda_ccsc_m_eamphur_139,เขตวังทองหลาง,res_country_state_52
nstda_ccsc_m_eamphur_140,เขตวัฒนา,res_country_state_52
nstda_ccsc_m_eamphur_141,เขตสวนหลวง,res_country_state_52
nstda_ccsc_m_eamphur_142,เขตสะพานสูง,res_country_state_52
nstda_ccsc_m_eamphur_143,เขตสัมพันธวงศ์,res_country_state_52
nstda_ccsc_m_eamphur_144,เขตสาทร,res_country_state_52
nstda_ccsc_m_eamphur_145,เขตสายไหม,res_country_state_52
nstda_ccsc_m_eamphur_146,เขตหนองแขม,res_country_state_52
nstda_ccsc_m_eamphur_147,เขตหนองจอก,res_country_state_52
nstda_ccsc_m_eamphur_148,เขตหลักสี่,res_country_state_52
nstda_ccsc_m_eamphur_149,เขตห้วยขวาง,res_country_state_52
nstda_ccsc_m_eamphur_150,อ.เมืองกาญจนบุรี,res_country_state_54
nstda_ccsc_m_eamphur_151,อ.เลาขวัญ,res_country_state_54
nstda_ccsc_m_eamphur_152,อ.ไทรโยค,res_country_state_54
nstda_ccsc_m_eamphur_153,อ.ด่านมะขามเตี้ย,res_country_state_54
nstda_ccsc_m_eamphur_154,อ.ทองผาภูมิ,res_country_state_54
nstda_ccsc_m_eamphur_155,อ.ท่าม่วง,res_country_state_54
nstda_ccsc_m_eamphur_156,อ.ท่ามะกา,res_country_state_54
nstda_ccsc_m_eamphur_157,อ.บ่อพลอย,res_country_state_54
nstda_ccsc_m_eamphur_158,อ.พนมทวน,res_country_state_54
nstda_ccsc_m_eamphur_159,อ.ศรีสวัสดิ์,res_country_state_54
nstda_ccsc_m_eamphur_160,อ.สังขละบุรี,res_country_state_54
nstda_ccsc_m_eamphur_161,อ.หนองปรือ,res_country_state_54
nstda_ccsc_m_eamphur_162,อ.ห้วยกระเจา,res_country_state_54
nstda_ccsc_m_eamphur_163,อ.เขาวง,res_country_state_55
nstda_ccsc_m_eamphur_164,อ.เมืองกาฬสินธุ์,res_country_state_55
nstda_ccsc_m_eamphur_165,อ.กมลาไสย,res_country_state_55
nstda_ccsc_m_eamphur_166,อ.กุฉินารายณ์,res_country_state_55
nstda_ccsc_m_eamphur_167,อ.คำม่วง,res_country_state_55
nstda_ccsc_m_eamphur_168,อ.ฆ้องชัย,res_country_state_55
nstda_ccsc_m_eamphur_169,อ.ดอนจาน,res_country_state_55
nstda_ccsc_m_eamphur_170,อ.ท่าคันโท,res_country_state_55
nstda_ccsc_m_eamphur_171,อ.นาคู,res_country_state_55
nstda_ccsc_m_eamphur_172,อ.นามน,res_country_state_55
nstda_ccsc_m_eamphur_173,อ.ยางตลาด,res_country_state_55
nstda_ccsc_m_eamphur_174,อ.ร่องคำ,res_country_state_55
nstda_ccsc_m_eamphur_175,อ.สมเด็จ,res_country_state_55
nstda_ccsc_m_eamphur_176,อ.สหัสขันธ์,res_country_state_55
nstda_ccsc_m_eamphur_177,อ.สามชัย,res_country_state_55
nstda_ccsc_m_eamphur_178,อ.หนองกุงศรี,res_country_state_55
nstda_ccsc_m_eamphur_179,อ.ห้วยเม็ก,res_country_state_55
nstda_ccsc_m_eamphur_180,อ.ห้วยผึ้ง,res_country_state_55
nstda_ccsc_m_eamphur_181,อ.เมืองกำแพงเพชร,res_country_state_56
nstda_ccsc_m_eamphur_182,อ.โกสัมพีนคร,res_country_state_56
nstda_ccsc_m_eamphur_183,อ.ไทรงาม,res_country_state_56
nstda_ccsc_m_eamphur_184,อ.ขาณุวรลักษบุรี,res_country_state_56
nstda_ccsc_m_eamphur_185,อ.คลองขลุง,res_country_state_56
nstda_ccsc_m_eamphur_186,อ.คลองลาน,res_country_state_56
nstda_ccsc_m_eamphur_187,อ.ทรายทองวัฒนา,res_country_state_56
nstda_ccsc_m_eamphur_188,อ.บึงสามัคคี,res_country_state_56
nstda_ccsc_m_eamphur_189,อ.ปางศิลาทอง,res_country_state_56
nstda_ccsc_m_eamphur_190,อ.พรานกระต่าย,res_country_state_56
nstda_ccsc_m_eamphur_191,อ.ลานกระบือ,res_country_state_56
nstda_ccsc_m_eamphur_192,อ.เขาสวนกวาง,res_country_state_57
nstda_ccsc_m_eamphur_193,อ.เปือยน้อย,res_country_state_57
nstda_ccsc_m_eamphur_194,อ.เมืองขอนแก่น,res_country_state_57
nstda_ccsc_m_eamphur_195,อ.เวียงเก่า,res_country_state_57
nstda_ccsc_m_eamphur_196,อ.แวงใหญ่,res_country_state_57
nstda_ccsc_m_eamphur_197,อ.แวงน้อย,res_country_state_57
nstda_ccsc_m_eamphur_198,อ.โคกโพธิ์ไชย,res_country_state_57
nstda_ccsc_m_eamphur_199,อ.โนนศิลา,res_country_state_57
nstda_ccsc_m_eamphur_200,อ.กระนวน,res_country_state_57
nstda_ccsc_m_eamphur_201,อ.ชนบท,res_country_state_57
nstda_ccsc_m_eamphur_202,อ.ชุมแพ,res_country_state_57
nstda_ccsc_m_eamphur_203,อ.ซำสูง,res_country_state_57
nstda_ccsc_m_eamphur_204,อ.น้ำพอง,res_country_state_57
nstda_ccsc_m_eamphur_205,อ.บ้านแฮด,res_country_state_57
nstda_ccsc_m_eamphur_206,อ.บ้านไผ่,res_country_state_57
nstda_ccsc_m_eamphur_207,อ.บ้านฝาง,res_country_state_57
nstda_ccsc_m_eamphur_208,อ.พระยืน,res_country_state_57
nstda_ccsc_m_eamphur_209,อ.พล,res_country_state_57
nstda_ccsc_m_eamphur_210,อ.ภูเวียง,res_country_state_57
nstda_ccsc_m_eamphur_211,อ.ภูผาม่าน,res_country_state_57
nstda_ccsc_m_eamphur_212,อ.มัญจาคีรี,res_country_state_57
nstda_ccsc_m_eamphur_213,อ.สีชมพู,res_country_state_57
nstda_ccsc_m_eamphur_214,อ.หนองเรือ,res_country_state_57
nstda_ccsc_m_eamphur_215,อ.หนองนาคำ,res_country_state_57
nstda_ccsc_m_eamphur_216,อ.หนองสองห้อง,res_country_state_57
nstda_ccsc_m_eamphur_217,อ.อุบลรัตน์,res_country_state_57
nstda_ccsc_m_eamphur_218,อ.เขาคิชฌกูฏ,res_country_state_58
nstda_ccsc_m_eamphur_219,อ.เมืองจันทบุรี,res_country_state_58
nstda_ccsc_m_eamphur_220,อ.แก่งหางแมว,res_country_state_58
nstda_ccsc_m_eamphur_221,อ.แหลมสิงห์,res_country_state_58
nstda_ccsc_m_eamphur_222,อ.โป่งน้ำร้อน,res_country_state_58
nstda_ccsc_m_eamphur_223,อ.ขลุง,res_country_state_58
nstda_ccsc_m_eamphur_224,อ.ท่าใหม่,res_country_state_58
nstda_ccsc_m_eamphur_225,อ.นายายอาม,res_country_state_58
nstda_ccsc_m_eamphur_226,อ.มะขาม,res_country_state_58
nstda_ccsc_m_eamphur_227,อ.สอยดาว,res_country_state_58
nstda_ccsc_m_eamphur_228,อ.เมืองฉะเชิงเทรา,res_country_state_59
nstda_ccsc_m_eamphur_229,อ.แปลงยาว,res_country_state_59
nstda_ccsc_m_eamphur_230,อ.คลองเขื่อน,res_country_state_59
nstda_ccsc_m_eamphur_231,อ.ท่าตะเกียบ,res_country_state_59
nstda_ccsc_m_eamphur_232,อ.บางคล้า,res_country_state_59
nstda_ccsc_m_eamphur_233,อ.บางน้ำเปรี้ยว,res_country_state_59
nstda_ccsc_m_eamphur_234,อ.บางปะกง,res_country_state_59
nstda_ccsc_m_eamphur_235,อ.บ้านโพธิ์,res_country_state_59
nstda_ccsc_m_eamphur_236,อ.พนมสารคาม,res_country_state_59
nstda_ccsc_m_eamphur_237,อ.ราชสาส์น,res_country_state_59
nstda_ccsc_m_eamphur_238,อ.สนามชัย,res_country_state_59
nstda_ccsc_m_eamphur_239,อ.เกาะจันทร์,res_country_state_60
nstda_ccsc_m_eamphur_240,อ.เกาะสีชัง,res_country_state_60
nstda_ccsc_m_eamphur_241,อ.เมืองชลบุรี,res_country_state_60
nstda_ccsc_m_eamphur_242,อ.บ่อทอง,res_country_state_60
nstda_ccsc_m_eamphur_243,อ.บางละมุง,res_country_state_60
nstda_ccsc_m_eamphur_244,อ.บ้านบึง,res_country_state_60
nstda_ccsc_m_eamphur_245,อ.พนัสนิคม,res_country_state_60
nstda_ccsc_m_eamphur_246,อ.พานทอง,res_country_state_60
nstda_ccsc_m_eamphur_247,อ.ศรีราชา,res_country_state_60
nstda_ccsc_m_eamphur_248,อ.สัตหีบ,res_country_state_60
nstda_ccsc_m_eamphur_249,อ.หนองใหญ่,res_country_state_60
nstda_ccsc_m_eamphur_250,อ.เนินขาม,res_country_state_61
nstda_ccsc_m_eamphur_251,อ.เมืองชัยนาท,res_country_state_61
nstda_ccsc_m_eamphur_252,อ.มโนรมย์,res_country_state_61
nstda_ccsc_m_eamphur_253,อ.วัดสิงห์,res_country_state_61
nstda_ccsc_m_eamphur_254,อ.สรรคบุรี,res_country_state_61
nstda_ccsc_m_eamphur_255,อ.สรรพยา,res_country_state_61
nstda_ccsc_m_eamphur_256,อ.หนองมะโมง,res_country_state_61
nstda_ccsc_m_eamphur_257,อ.หันคา,res_country_state_61
nstda_ccsc_m_eamphur_258,อ.เกษตรสมบูรณ์,res_country_state_62
nstda_ccsc_m_eamphur_259,อ.เทพสถิต,res_country_state_62
nstda_ccsc_m_eamphur_260,อ.เนินสง่า,res_country_state_62
nstda_ccsc_m_eamphur_261,อ.เมืองชัยภูมิ,res_country_state_62
nstda_ccsc_m_eamphur_262,อ.แก้งคร้อ,res_country_state_62
